text,user,date,fav_count,retweet_count,retweet
@LadyLovesBraves @Sugarsandwhichs @DOBrienATL 😴😴😴😴,cd3lisi,2020-05-24 15:27:14,26,0,False
This is what I see every day in the mirror with no barber shops open: https://t.co/TKHzcVdXbM,cd3lisi,2020-05-22 13:52:40,7,0,False
@MrDBigs @RobbieDuncanOL @Eric_Edholm Sellars and Darrel Young were 🔥🔥,cd3lisi,2020-05-19 04:46:16,1,0,False
Dennis Rodman truly is one of the most unique people on planet Earth,cd3lisi,2020-05-18 02:12:14,3,0,False
*Redskins players for once staying out of trouble for a whole offseason while quarantining and spending time with t… https://t.co/CrQCFUgxs9,cd3lisi,2020-05-16 18:32:01,4,0,False
"This has to be the dumbest thing an active world leader has ever said, right? https://t.co/K072M2tAvM",cd3lisi,2020-05-15 04:06:00,4,0,False
“MJ punched me in the face. It was awesome” -Steve Kerr,cd3lisi,2020-05-11 02:44:23,3,0,False
@SaintHampton06 @CapitalsPR https://t.co/BRx8cfpvlC,cd3lisi,2020-05-08 15:29:58,0,0,False
Nothing look a good road game to start the season in your own stadium https://t.co/8HcYZ9f2D8,cd3lisi,2020-05-07 17:20:21,5,0,False
RT @drankturpentine: been lying in bed so long my grandson is going to take over a chocolate factory,cd3lisi,2020-05-06 04:51:39,0,26583,False
@NHLonNBCSports https://t.co/aCyiR43Jow,cd3lisi,2020-05-05 22:04:22,8,0,False
@NHLonNBCSports Ovi took that thing home and had dinner with it sitting on his kitchen table then proceeded to win… https://t.co/Ata2r9O4nC,cd3lisi,2020-05-05 18:31:46,29,0,False
"@Jordan_Gold0 @NickThunman @ChilinWithDylan Coach O is about to show up and snag this kid. 

Fly Purple Eagles, Go Tiguhs",cd3lisi,2020-05-04 21:50:53,2,0,False
@AristocratAlex 😂😂😂😂 this had me legit laughing out loud,cd3lisi,2020-05-01 19:37:23,2,0,False
"Thanks for everything, #42. #CapsIn7 https://t.co/H3ngmW6S44",cd3lisi,2020-04-27 15:21:04,3,0,False
@alexbusch93 @TylerIAm @MeghanRimol,cd3lisi,2020-04-27 04:07:33,0,0,False
Imagine you dream about playing in the NFL your entire childhood and instead of hearing the commissioner call your… https://t.co/IEbyoBB1ly,cd3lisi,2020-04-25 17:30:55,5,0,False
"RT @cjscalia: Chase Young and Dwayne Haskins are both from Maryland, which suggests that the Redskins want to stock their roster with terri…",cd3lisi,2020-04-24 01:10:56,0,15,False
#HTTR https://t.co/wtrv2P8Fvq,cd3lisi,2020-04-23 14:16:06,2,0,False
👀👀👀 https://t.co/DerkcKONJ4,cd3lisi,2020-04-22 17:40:52,1,0,False
Edelman and Amendola showing up to the Bucs facility https://t.co/n56wtPKpWl,cd3lisi,2020-04-21 20:27:11,9,1,False
@DannyFogarty_ Welcome to rooting for an average franchise. Most of us have been doing it for 25+ years!,cd3lisi,2020-04-21 20:07:27,1,0,False
@SonsofSat @NFL @Panthers @AristocratAlex,cd3lisi,2020-04-18 21:44:12,1,0,False
"18,000 people yelling ""red"" during the national anthem at @CapitalOneArena https://t.co/PA8Dy3RNvg",cd3lisi,2020-04-15 18:50:45,7,0,False
@ChilinWithDylan @cvlwolf @MenInBlazers Bernie is also a weak finisher. Can definitely help set it up and get you c… https://t.co/PUKTZrK0mw,cd3lisi,2020-04-13 20:13:53,1,0,False
@cvlwolf @MenInBlazers @ChilinWithDylan I feel like you would chuckle at this the way I just did,cd3lisi,2020-04-13 20:05:05,1,0,False
Also LOL at people who bought Cardale Jones jerseys for $109.99,cd3lisi,2020-04-13 19:56:16,0,0,False
RIP DC Defenders (February 2020 - March 2020) 😢 https://t.co/LSP3RiEsiW,cd3lisi,2020-04-13 19:54:42,4,0,False
@AristocratAlex Wale really is the GOAT of sports references. The song Barry Sanders is basically just one good ref… https://t.co/SkOTL7kKnW,cd3lisi,2020-04-10 21:02:18,1,0,False
@AristocratAlex https://t.co/0OQXqGlWfF,cd3lisi,2020-04-10 18:07:11,1,0,False
@NFL @Eagles @FS1 @B_OLeary35 🚨🚨🚨,cd3lisi,2020-04-09 14:31:46,1,0,False
Greg Norman at Augusta and Clayton Kershaw in the World Series https://t.co/iZeggrnsIH,cd3lisi,2020-04-08 22:29:15,5,0,False
"@TheRealRomo24 @ChilinWithDylan @barstoolsports @KFCradio Wendy’s getting slept on so hard. I got 3, 6, 8 easy money",cd3lisi,2020-04-07 21:50:06,0,0,False
@TheRealRomo24 @barstoolsports @KFCradio Panda Express??? https://t.co/OmQOWz4IOg,cd3lisi,2020-04-07 21:22:49,1,0,False
"PG GMac (what a steal at $1)
SG Tyus Battle
SF Melo
PF CJ Fair
C Roosevelt Bouie

Give me Dion and Devendorf off th… https://t.co/7VLEPuYQ6u",cd3lisi,2020-04-06 15:36:35,3,0,False
@AristocratAlex Goofy Tyler Clippard B,cd3lisi,2020-04-06 14:24:54,1,0,False
Jeff Lowe being a communist is probably the 93rd most shocking thing to come out of the whole Tiger King saga. https://t.co/HLyF9ZPx0i,cd3lisi,2020-04-02 14:11:49,4,3,False
@MelMcIntire https://t.co/su9crn36Kw,cd3lisi,2020-04-02 14:09:58,0,0,False
@CapsOutsider Didn't Vrana do it this season?,cd3lisi,2020-04-01 18:37:42,0,0,False
"""When I come back wearing the 45, it ain't to play games with you. It's to aim at you."" https://t.co/fKJalG4GJk",cd3lisi,2020-03-31 22:57:37,2,0,False
RT @randypaint: probably the last thing i’d do if i inherited billions of dollars from my parents is fight crime dressed as a bat,cd3lisi,2020-03-31 22:26:47,0,945,False
@sexbiscuit @AristocratAlex,cd3lisi,2020-03-31 14:57:02,1,0,False
https://t.co/e3N9hDdE7s https://t.co/jsBloEjO0P,cd3lisi,2020-03-31 14:49:34,3,0,False
@PFTCommenter Shout out Herndon Hornets,cd3lisi,2020-03-30 14:59:35,18,0,False
I think Carole is the ultimate villain in Tiger King due to how many unpaid interns she employs,cd3lisi,2020-03-30 02:36:06,5,0,False
@AJ00009 @ShamsCharania 😕😕😕,cd3lisi,2020-03-29 05:30:59,0,0,False
@AristocratAlex Baker 50 pounds overweight &gt; Haskins,cd3lisi,2020-03-28 23:35:46,1,0,False
@AristocratAlex @easymacintosh Waiting on the World to Change is Kentucky with AD. Capable of taking on any team an… https://t.co/sKoXwSBII1,cd3lisi,2020-03-27 00:26:51,0,0,False
@AristocratAlex @easymacintosh you gotta weigh in here,cd3lisi,2020-03-27 00:22:27,1,0,False
@AristocratAlex Wildfire taking out the first 1 seed. New Light is a Final Four lock. Paper Doll could pull a Flori… https://t.co/g1DfXc2peG,cd3lisi,2020-03-27 00:22:10,1,0,False
@PFF Snyder sells Redskins,cd3lisi,2020-03-24 15:32:04,6,0,False
@barstoolsports @RearAdBsBlog @schnitt_talk @MeghanRimol,cd3lisi,2020-03-23 19:18:46,1,0,False
RT @ChilinWithDylan: Feeling sad about no sports. Turn on espn the ocho to cheer myself up. Team USA immediately chokes away a lead to lose…,cd3lisi,2020-03-22 15:42:20,0,1,False
@AristocratAlex @BarstoolHubbs Toughest dude I’ve ever seen play in college. He’s Pat Bev with ball handling skills,cd3lisi,2020-03-22 00:45:28,1,0,False
"@BarstoolHubbs If it wasn’t for that hip injury, he would have dominated the league for 15 years",cd3lisi,2020-03-22 00:30:15,1,1,False
@FFToday @NFLonCBS Mahomes and Tyreek Hill...it's over before halftime,cd3lisi,2020-03-20 18:28:26,0,0,False
Possibly the most bizarre sports tweet in history https://t.co/wuEtIEoIMO,cd3lisi,2020-03-20 12:54:10,9,0,False
@louisbien @SBNation Is Ash a system trainer?,cd3lisi,2020-03-20 01:21:56,8,0,False
"@drewcuse @BowersFamValues @JoeyCreighton @accmbb I was wrong, TJ Ford won. Melo averaged 22 and 10 as a freshman a… https://t.co/eLBsXMe8Yq",cd3lisi,2020-03-19 15:58:20,2,0,False
@brianmaresco Agreed but not sure how much they would have to pay him. Still have Alex Smith on the books and no ot… https://t.co/mGgoMkmoJU,cd3lisi,2020-03-19 15:55:28,1,0,False
"@BowersFamValues @JoeyCreighton @accmbb National Champion, POY, Freshman of the Year, Tournament MVP, Final Four MV… https://t.co/1Ye7NrIoxF",cd3lisi,2020-03-19 15:25:29,1,0,False
@AristocratAlex Bring in Eric Dungey and have them battle to death for the starting job,cd3lisi,2020-03-19 13:02:03,2,0,False
@AristocratAlex LFG!!!!! https://t.co/oGe13E12R4,cd3lisi,2020-03-19 12:56:58,1,0,False
Redskins fans: “Ron Rivera needs to be smart in free agency and not overspend for splashy players like they always… https://t.co/rhWVCKGB5U,cd3lisi,2020-03-19 11:53:12,5,0,False
"Not even kidding, Soulja Boy is a business titan https://t.co/bvoVqxvG8j",cd3lisi,2020-03-18 21:01:28,3,0,False
@RapSheet @AristocratAlex TY GAWD is back baby!,cd3lisi,2020-03-18 18:02:57,1,0,False
@_willcompton We need a Redskins ep where you have guys just bury Bruce Allen and demolish their entire front offic… https://t.co/J74creSVuq,cd3lisi,2020-03-18 02:37:30,2,0,False
😕 https://t.co/G4XTMr94hH,cd3lisi,2020-03-17 22:33:36,3,0,False
All other 31 fanbases watching Brady end the Patriots dynasty: https://t.co/UJi3VWihO0,cd3lisi,2020-03-17 13:01:43,3,1,False
@AristocratAlex This is legit one of the worst trades I've ever seen. You wouldn't be able to convince the CPU in M… https://t.co/PjFIldauFP,cd3lisi,2020-03-16 17:25:31,3,0,False
@nfldraftscout Redskins should call and offer Trent for Njoku and a 5th or 6th,cd3lisi,2020-03-16 16:40:42,0,0,False
Kirk really is having a 1st ballot hall of fame contract career https://t.co/bO6Jbwhtsj,cd3lisi,2020-03-16 14:27:02,2,0,False
RT @BarstoolBigCat: Not the weinermobile. Come on!,cd3lisi,2020-03-13 00:56:34,0,452,False
@DanWolken @usatodaysports Cuse-UVA 2016. Easter Sunday. Cuse comes back from the dead and beats the 1 seed to go t… https://t.co/wXnygjyJpC,cd3lisi,2020-03-13 00:22:01,1,0,False
@epgreenstein https://t.co/PvoSGoVUoX,cd3lisi,2020-03-13 00:07:57,0,0,False
The night is always darkest before the dawn. https://t.co/24pSVEpFIB,cd3lisi,2020-03-12 20:28:08,3,0,False
"If they cancel the @XFLDefenders game on Saturday, the world is officially doomed",cd3lisi,2020-03-12 02:01:15,4,0,False
@TheClemReport Need a Kueth Duany director's cut STAT,cd3lisi,2020-03-11 20:34:34,0,0,False
@br_betting @david_pillepich @ChilinWithDylan @TheRealRomo24,cd3lisi,2020-03-11 20:08:14,3,0,False
https://t.co/8ddFNU6jRS,cd3lisi,2020-03-09 23:20:25,3,0,False
Tom Wilson would knock Rocky out in Round 3,cd3lisi,2020-03-05 01:51:06,2,0,False
"@TheRealRomo24 @Nationals We need a DC Washington, Caleb Green and Bob McDonald trio like we need air to breathe",cd3lisi,2020-03-04 16:17:53,2,0,False
@DannyFogarty_ If only he could play against 6’7 white guys from BC every game,cd3lisi,2020-03-04 01:42:09,2,0,False
@MeghanRimol @goodbeanalt https://t.co/TjFIzxDxRV,cd3lisi,2020-02-28 23:23:06,1,0,False
@BuzzFeed @MeghanRimol https://t.co/dWpRlecBIv,cd3lisi,2020-02-28 20:49:18,1,0,False
@1067theFan @JunksRadio can I get that last caller’s # so I can bet him $100 the Skins don’t take Tua or Burrow too… https://t.co/GRriSE8dBh,cd3lisi,2020-02-27 12:35:33,0,0,False
Live look at Dan Snyder: https://t.co/cIAgy7Uzzh https://t.co/yC8G5PxEfE,cd3lisi,2020-02-24 00:00:06,3,0,False
"If you come to the ring in this outfit then proceed to get destroyed, I think you have to retire on the spot https://t.co/wgnSkhyJXq",cd3lisi,2020-02-23 13:15:10,7,0,False
Eric Thames might mess around and play utility OF for the Nats and start at RT for the Redskins https://t.co/RjwrnRSzaU,cd3lisi,2020-02-16 22:29:50,3,0,False
"“They drive around for 500 MILES??? That’s the most boring thing I’ve ever heard in my life.” 

-@MeghanRimol weighing in on the Daytona 500",cd3lisi,2020-02-16 21:02:43,6,0,False
@SBNation @SandorKopitz I feel like you'd like this,cd3lisi,2020-02-14 21:39:10,1,0,False
"Thoughts on my first @XFLDefenders game:

1. Crowd was rowdy and way more fun than expected
2. Football was decent… https://t.co/jC4xzxORky",cd3lisi,2020-02-08 23:19:32,9,0,False
@washingtonpost @TheRealRomo24 @easymacintosh @ChilinWithDylan cc @PFTCommenter,cd3lisi,2020-02-07 19:36:24,1,0,False
@washingtonpost @TheRealRomo24 @easymacintosh @ChilinWithDylan Who's back of the week? NATITUDE BABY!!,cd3lisi,2020-02-07 19:36:08,3,0,False
"Jeff Bezos' world domination plan:

Step 1: buy Whole Foods
Step 2: buy the WWE and XFL
Step 3: buy THE UNITED STAT… https://t.co/fqo5aeJqaE",cd3lisi,2020-02-07 14:52:13,5,1,False
@AristocratAlex Imagine getting CTE and being in pain every day for 30-40 years to make half of what Meyers Leonard… https://t.co/yIjpHzaYRA,cd3lisi,2020-02-06 18:57:44,1,0,False
"@AristocratAlex Russell is 23 and been on 4 teams and makes $29.25M a year. 

Mahomes is 24 and makes $4.1M a year… https://t.co/vJWicx6k1G",cd3lisi,2020-02-06 18:54:27,1,0,False
The Chiefs traded Alex Smith to the Redskins for Kendall Fuller and a 4th round pick. Got Breeland off the scrap he… https://t.co/8s7Jg2mM3W,cd3lisi,2020-02-03 03:09:50,6,2,False
@MelMcIntire 😂😂😂,cd3lisi,2020-02-03 01:28:53,0,0,False
Pitbull or we riot,cd3lisi,2020-02-03 01:21:53,3,0,False
Now I miss Loretta,cd3lisi,2020-02-03 00:53:58,5,0,False
BUMP,cd3lisi,2020-02-03 00:20:30,2,0,False
Bashaud Breeland starting in the Super Bowl is one of the most Redskins thing to ever happen,cd3lisi,2020-02-02 23:50:53,4,0,False
Torch has officially been passed https://t.co/dlaQw0jwx0,cd3lisi,2020-02-01 19:03:27,1,0,False
This is ONLY February https://t.co/8Yb7h9JGnX,cd3lisi,2020-02-01 12:25:54,3,0,False
"Baby Ovi, Oshie and Zim are about to run it all back for DC in 2045 https://t.co/5YSgjb2QmJ",cd3lisi,2020-01-31 16:26:55,5,0,False
@AristocratAlex @B_OLeary35 @AdamSchefter Bad Newz Kennels was such a messed up operaton but man that is a swagged out name,cd3lisi,2020-01-30 17:37:12,1,0,False
@B_OLeary35 @AdamSchefter @AristocratAlex In the words of Verne Lundquist: Oh my gracious,cd3lisi,2020-01-30 17:34:25,2,0,False
@NickThunman the 6th and 7th would be the last few weeks against even worse lottery teams,cd3lisi,2020-01-30 16:22:20,0,0,False
@NickThunman MJ on the Wizards Tom Brady would go 7-9 with the Skins,cd3lisi,2020-01-30 16:20:00,0,0,False
@KeeleyFox29 @FOX29philly @AJ00009 GOLDBERG,cd3lisi,2020-01-29 17:19:20,0,0,False
#HailToTheDefenders @shamarko21ya and @JayBrom96 representing the 🍊🍊🍊 https://t.co/B8ewcTtIht,cd3lisi,2020-01-27 18:34:26,0,0,False
@yourewrongabout @MeghanRimol https://t.co/5av71Ld6eX,cd3lisi,2020-01-27 15:29:50,3,0,False
@nickrich15 Joe Lunardi = 🤡,cd3lisi,2020-01-24 16:50:16,1,0,False
"@JonRothstein Joe Girard III: buy stock now 

#DiaperDandy",cd3lisi,2020-01-23 02:37:28,1,0,False
@kylekimball https://t.co/0oC52jCk24,cd3lisi,2020-01-22 18:59:21,1,0,False
@DCLuckyDog @TDCPost @MeghanRimol,cd3lisi,2020-01-21 20:01:39,1,0,False
"As @AristocratAlex would say, “That’s just bad tackling.”",cd3lisi,2020-01-19 21:32:23,2,1,False
@SonsofSat @Sharkeys_Bburg Hokies 62 Orange 59 #VTMBBVSCUSE #OrangeCovers,cd3lisi,2020-01-18 14:26:58,2,0,False
LET'S GO!!!! https://t.co/F2B7jRa7Om,cd3lisi,2020-01-17 20:09:40,1,0,False
“Tom Wilson is just a goon and doesn’t belong on the first line” https://t.co/pl01SOIR1l,cd3lisi,2020-01-17 03:21:29,6,0,False
When you win the World Series and didn't have to cheat along the way https://t.co/VypHTDY31L,cd3lisi,2020-01-16 20:58:28,5,1,False
@AristocratAlex Tech LOVES bald guys,cd3lisi,2020-01-16 14:16:33,0,0,False
@AristocratAlex 😂😂😂😂,cd3lisi,2020-01-15 22:45:59,0,0,False
@AristocratAlex Shane hires Kam as the DB coach and then Marcus Vick as head of recruiting and the natty will be in… https://t.co/UnRlU5KRqX,cd3lisi,2020-01-15 22:43:47,1,0,False
@PeteThamel @YahooSports @patfinn45 👀👀👀,cd3lisi,2020-01-15 00:51:56,0,0,False
Clyde Edwards-Helaire is French for Maurice Jones-Drew,cd3lisi,2020-01-14 03:03:04,3,0,False
#GoBackInTimeAndFireBruceAllen https://t.co/1ttSdpLm5N,cd3lisi,2020-01-13 02:54:45,2,0,False
We have officially found the worst tweet in history. Scholars will be studying it for generations to come https://t.co/RIumRZGiw0,cd3lisi,2020-01-12 04:17:08,2,0,False
🐐 https://t.co/91mok3D9Xp,cd3lisi,2020-01-10 18:57:19,5,0,False
Is Derrick Henry the most underrated football player of all time? 🤔 https://t.co/0TAuoAw3sF,cd3lisi,2020-01-10 13:41:20,5,1,False
@AristocratAlex P U pass,cd3lisi,2020-01-08 20:30:10,0,0,False
"""I still have much more to prove"" - the guy who has literally nothing else to prove https://t.co/jqHNmlFo8w",cd3lisi,2020-01-08 14:26:47,8,1,False
@david_pillepich @ChilinWithDylan Ken making it a true daily double with a 4K point lead https://t.co/67TWWtRVWG,cd3lisi,2020-01-08 01:30:12,4,1,False
The Jeopardy GOAT tournament is everything I ever dreamed about and then some,cd3lisi,2020-01-08 01:11:52,9,1,False
Mike Vrabel running Derrick Henry 100 times this game: https://t.co/stpgG3gfqz,cd3lisi,2020-01-05 02:55:12,2,0,False
Letting Mike Hopkins leave was the biggest mistake that Syracuse ever made,cd3lisi,2020-01-04 23:08:00,2,0,False
This makes absolutely zero sense. They’re playing against Ryan Tannehill at home in the Wild Card round https://t.co/TDyCW8deff,cd3lisi,2020-01-04 17:40:53,1,0,False
“What? Were people just dicks to him?” -@MeghanRimol asking about the plot of Joker,cd3lisi,2020-01-04 03:12:05,3,0,False
@Pseudo_RGIII He wasn't wrong. Strong football IQ,cd3lisi,2020-01-03 18:58:00,10,0,False
Cautiously optimistic. First time you can say that in 10 years. But it's still Dan Snyder and it's still the Redski… https://t.co/NzcfPtY5aG,cd3lisi,2020-01-02 16:20:15,5,0,False
@usahockey @NHLNetwork @AJ00009 USA by a billion,cd3lisi,2020-01-02 16:03:08,3,0,False
Fred Smoot invented twitter. People forget about that. @PFTCommenter https://t.co/FaKpwTS14D,cd3lisi,2019-12-31 00:07:05,3,1,False
"Dan Snyder is firing everyone in sight today. If I was one of the ball boys, I'd watch out and hide in a janitor's closet all day.",cd3lisi,2019-12-30 19:23:32,3,0,False
@michelle_sagan We are stuck with that clown for the foreseeable future. Maybe he was visited by three ghosts and is now a great person?,cd3lisi,2019-12-30 13:00:39,2,0,False
https://t.co/TVehPdNAD7 https://t.co/z6OeG3nwEE,cd3lisi,2019-12-30 12:41:57,5,0,False
@ActionNetworkHQ *9-7,cd3lisi,2019-12-30 00:40:02,0,0,False
The Eagles are about two injuries away from Vince Papale starting at WR in the playoffs,cd3lisi,2019-12-29 22:42:26,7,0,False
"@CraigHoffman What do you think happens with Trent/Kerrigan? Does Trent even have much trade value anymore? 

Non-S… https://t.co/8sDFqS5NI3",cd3lisi,2019-12-27 22:51:55,0,0,False
Being the youngest male cousin in a family went from getting shot with an air soft gun to getting iced 3x a year on Christmas,cd3lisi,2019-12-25 23:17:15,10,0,False
My family Catch Phrase team after I get the Sports category https://t.co/AOHEO24lVI,cd3lisi,2019-12-25 19:05:34,3,0,False
@thecheckdown @CoachJeffFisher @MeghanRimol me in 30 years,cd3lisi,2019-12-22 16:47:30,1,0,False
"@DonnaDitota1 Honestly, Ennis. Had an incredible year, but if we are talking All-Decade, Cooney has to be a top 4-5… https://t.co/ipytn7n52z",cd3lisi,2019-12-19 19:11:46,0,0,False
@DonnaDitota1 I feel like Cooney deserves to be here. Played wildly underrated defense and was the only guy that pl… https://t.co/tawy1Y1eaX,cd3lisi,2019-12-19 17:52:57,0,0,False
@MeghanRimol @RottenInDenmark Does it mention how they cancelled the rest of the Dulles Little League season and ru… https://t.co/d0h3f7Tpdb,cd3lisi,2019-12-19 13:48:49,3,0,False
@Yfz84 @RealSkipBayless Just not even close https://t.co/shaZvouGbV,cd3lisi,2019-12-18 03:07:34,0,0,False
@Kittysha8 @russianmachine Oh no,cd3lisi,2019-12-17 18:49:11,6,0,False
@AristocratAlex Oh my god,cd3lisi,2019-12-15 17:11:00,0,0,False
"Sum up the 2019 Redskins: 

Ereck Flowers has been probably their best overall player",cd3lisi,2019-12-15 15:32:59,2,0,False
Is this good? https://t.co/ykOgG6MdjO,cd3lisi,2019-12-12 16:25:18,1,0,False
MLB Reporters: “Gerrit Cole and Anthony Rendon are motivated by their families and looking to go back home to their… https://t.co/IfiSzp0ck4,cd3lisi,2019-12-12 03:51:12,4,0,False
"@DVW_VanWie @bruins_report https://t.co/aR8wc1TJE6

He’s a criminal!!! Throw him in jail !!",cd3lisi,2019-12-12 03:10:31,0,0,False
@Pseudo_RGIII Richard Crawford 🐐,cd3lisi,2019-12-11 19:07:57,0,0,False
NFC East should be relegated to the XFL next year,cd3lisi,2019-12-10 02:40:53,5,0,False
Let's run it back https://t.co/uXVqM0WiGo,cd3lisi,2019-12-09 19:51:56,1,0,False
Every other fanbase watching Patriots fans boo their 6-time Super Bowl winning QB and HoF head coach off the field https://t.co/ElOuSku8xV,cd3lisi,2019-12-08 23:08:47,6,0,False
@AristocratAlex https://t.co/WnXC2mQNKu,cd3lisi,2019-12-06 22:38:08,2,0,False
Are the Redskins gonna win the NFC East? https://t.co/FzdsGVZGai,cd3lisi,2019-12-06 04:49:40,4,0,False
@RearAdBsBlog Puckline Jesus at 12:45am EST is the best kind of Puckline Jesus,cd3lisi,2019-12-05 14:58:13,2,0,False
@PFTCommenter IN THE HUNT https://t.co/kt5pKBxFvT,cd3lisi,2019-12-04 14:30:20,5,0,False
@eternallife2112 @RedSox @sandyleon41 @AJ00009 Don't want......NEED this,cd3lisi,2019-12-02 20:19:41,2,0,False
@granthpaulsen This was awesome. Really good read,cd3lisi,2019-12-02 15:48:25,0,0,False
@AroundTheNFL @B_OLeary35 this is such a wildly misleading article lol,cd3lisi,2019-12-02 14:53:53,1,0,False
I’m gonna tell my kids this was Bruce Allen and Dan Snyder https://t.co/YLjzl3QEEZ,cd3lisi,2019-12-01 17:10:19,5,0,False
@_Collin1 @ActionNetworkHQ Ohio State +1.5 vs Clemson would bankrupt Vegas,cd3lisi,2019-11-27 00:30:58,12,1,False
"RT @ErickFernandez: Every time Lamar Jackson has a monster game and does something incredible, I just remember this image of he and his mom…",cd3lisi,2019-11-26 15:25:41,0,21962,False
RT @mattbooshell: every office meeting in 2019 starts like this https://t.co/rs0qeZulC5,cd3lisi,2019-11-26 14:22:05,0,44793,False
@AristocratAlex Chad dukes the literal WOAT,cd3lisi,2019-11-25 23:40:24,0,0,False
I have now seen him with my own eyes. Dwayne Haskins STINKS,cd3lisi,2019-11-24 18:32:37,3,0,False
Now this is a damn good culture https://t.co/KDAkTgaLaT,cd3lisi,2019-11-24 18:12:18,2,0,False
"Philly fans: “Nationals fans are obsessed with Bryce Harper. Get over it. He left. You guys are such losers.”

Also… https://t.co/GiIbVpLRTC",cd3lisi,2019-11-24 01:18:16,7,0,False
I would eat pumpkin pie year round no question https://t.co/vzBQxdpxVG,cd3lisi,2019-11-23 19:26:59,6,0,False
"@cardi___e Don’t cry because it’s over, smile because it happened",cd3lisi,2019-11-23 15:17:55,0,0,False
I’m gonna tell my kids this is Ruth Bader Ginsburg https://t.co/aCUH87gvn6,cd3lisi,2019-11-23 01:52:09,11,1,False
@MeghanRimol @_derekmilton HAHHAHAHAHA,cd3lisi,2019-11-21 20:04:31,1,0,False
Goodbye sweet prince https://t.co/5HkAT6WjB0,cd3lisi,2019-11-20 13:32:58,6,0,False
@NHL @PR_NHL @JohnCarlson74 @Capitals @NYRangers @NHLonNBCSports Also scored one of the biggest goals in USA Hockey… https://t.co/cjJXVhH6OD,cd3lisi,2019-11-19 20:57:22,0,0,False
https://t.co/mcDqQUdlGa https://t.co/HRJWeDOumk,cd3lisi,2019-11-18 18:28:49,1,0,False
@_AlexHirsch @emmiemartin @MeghanRimol,cd3lisi,2019-11-18 16:23:43,1,0,False
@AristocratAlex I want Jameis Winston so badly. He throws 6 INTs per game and goes 4-12,cd3lisi,2019-11-18 00:17:58,1,0,False
@AristocratAlex Alex Smith backs up Dalton? Or vice versa?,cd3lisi,2019-11-18 00:15:35,1,0,False
@AristocratAlex Bring back Gruden as the OC,cd3lisi,2019-11-18 00:13:20,1,0,False
@AristocratAlex Oh hell yes,cd3lisi,2019-11-18 00:12:57,1,0,False
RT @czabe: For ex-Redskins there are no “revenge” games. Only “thank you!” games..... https://t.co/HE7XIobDcT,cd3lisi,2019-11-17 20:37:51,0,15,False
