date,fav_count,retweet,retweet_count,text,user
2020-03-06 21:40:41,2,False,0,"🛸🌎🛸
 👾   👾
     👾
     👑
     🗿",uhnonimouse
2020-02-29 02:12:13,3,False,0,1 yeezy boost 1 yeezy boot,uhnonimouse
2020-02-19 20:51:46,0,False,0,@slpyboy he would,uhnonimouse
2020-02-12 02:33:24,0,False,0,yeezy 700s a vibe,uhnonimouse
2020-02-12 01:05:29,0,False,0,@LarbearTweetin bro turtle necks all the way,uhnonimouse
2020-02-10 18:54:41,1,False,0,@BernsTeacher @WTCookeSchool @USAUltimate FIRE,uhnonimouse
2020-02-05 22:10:43,2,False,0,you ain’t got no loyalty and i got no respect,uhnonimouse
2020-02-03 03:14:33,1,False,0,@lberns3 samsies,uhnonimouse
2020-02-03 00:38:17,1,False,0,meow meow meow,uhnonimouse
2020-01-23 22:04:40,2,False,0,sometimes i feel like my brain is protecting me from clickbait like just now i read an article title as the top 15… https://t.co/l6Dc1WDgu2,uhnonimouse
2020-01-22 19:14:38,1,False,0,@TF_Woo truly!,uhnonimouse
2020-01-22 18:32:18,0,False,0,myself included! New Years res is less lateness and fewer excuses! 🤘,uhnonimouse
2020-01-22 18:31:43,0,False,0,ppl make mad excuses,uhnonimouse
2020-01-21 23:56:42,0,False,0,shout out to brent arehart,uhnonimouse
2020-01-16 21:45:01,0,False,0,@slpyboy major 2020 mood,uhnonimouse
2020-01-08 17:18:24,0,False,0,where’s the tesla jet @elonmusk ? i know you have one 👀,uhnonimouse
2020-01-01 05:27:14,1,False,0,all gatsby all 2020,uhnonimouse
2019-12-25 13:21:20,1,False,0,nothing quite like 8am gravy,uhnonimouse
2019-12-25 03:44:27,3,False,0,omg accidentally just turned my shit off dark mode wtf that’s horrible,uhnonimouse
2019-12-25 02:38:02,2,False,0,past 4 years that yeezy been out ive wanted em n never had em but the past month i got 4 pairs so what does that mean 👀👓👀,uhnonimouse
2019-12-25 02:33:39,2,False,0,drinking beers in bed again like it’s christmas eve lets gooooo,uhnonimouse
2019-12-23 07:14:38,2,False,0,"but secretly, we all miss our mothers// we seek security, in the arms of lovers//underneath the covers, we’ll turn… https://t.co/qVROQxXBEe",uhnonimouse
2019-12-23 07:12:19,2,False,0,"smoking motivation, and we’re coughing up a lung; we don’t have goals, but we have lots of fun",uhnonimouse
2019-12-21 03:18:20,0,False,0,"@slpyboy better than 7,8,9 no problem",uhnonimouse
2019-12-20 22:11:06,7,False,0,ppl be talking shit about the phantom menace but that movie GOES,uhnonimouse
2019-12-06 15:23:10,2,False,0,i gotta stop eating so much candy 😫,uhnonimouse
2019-11-20 17:08:20,1,False,0,stressed out about my cactus dying 😫,uhnonimouse
2019-11-17 03:54:16,2,False,0,@robbielpratt aayyeee!!! 🍾🍾🍾,uhnonimouse
2019-11-16 11:31:21,10,False,0,literally running a marathon today wtf,uhnonimouse
2019-11-08 21:33:57,2,False,0,kanye the greatest to ever do it,uhnonimouse
2019-11-08 00:56:48,0,False,0,tryin to go to the hair saloon you comin?,uhnonimouse
2019-11-05 15:23:53,1,False,0,@hartwanders very very important library rental for me as a yute 🤘,uhnonimouse
2019-10-29 21:33:07,1,False,0,this dude (kid) literally just kicked my car cause i wouldn’t buy him a black n mild 😂 ppl man wow,uhnonimouse
2019-10-28 20:55:16,1,False,0,im hitting the tiniest bong rn,uhnonimouse
2019-10-24 21:05:27,0,False,0,@slpyboy nah 😤🤔😔,uhnonimouse
2019-10-24 20:28:15,1,False,0,@slpyboy please please please please please,uhnonimouse
2019-10-20 12:38:08,0,False,0,@StaffBurg_Ulti 📝📝📝,uhnonimouse
2019-10-15 23:34:40,0,False,0,"i miss my cat today, love you boy, rest up ❤️",uhnonimouse
2019-10-10 23:03:12,3,False,0,my @xanax_princess_ lighter is almost out 😔,uhnonimouse
2019-09-20 21:05:37,2,False,0,sending love to my houston boyo @xanax_princess_  stay safe homie 💙,uhnonimouse
2019-09-05 21:07:01,4,False,1,all my vb peeps stay safe out there 🌊💙🌊,uhnonimouse
2019-08-01 00:34:26,0,False,14,"RT @TF_Woo: Summer time vibezzz 😎 
Listen and share 🙏🏽
@saysolos @mallygoku @1ransomm
https://t.co/qkiyZ6Sq8e https://t.co/LQZbVe5s8K",uhnonimouse
2019-07-19 03:31:17,1,False,0,in the bar and manga carta holy grail comes on wtf lol sorry jay z,uhnonimouse
2019-07-08 20:38:26,0,False,0,get this innovative genius in the studio!! @MetroBoomin https://t.co/UzuMGMKBaV,uhnonimouse
2019-06-30 02:13:21,5,False,0,wore a crop top in 2016 y’all late af but keep rockin it’s important 🤘,uhnonimouse
2019-06-28 21:36:26,2,False,0,@TF_Woo wtf...,uhnonimouse
2019-06-19 15:56:39,0,False,0,@lberns3 the grind never stops 💰💰💰 im trying to get down to vb soon me n joe we’re talking about it the other day,uhnonimouse
2019-06-19 12:37:54,0,False,0,@lberns3 good dude! are you out for summer?,uhnonimouse
2019-06-19 01:14:12,1,False,0,you too @SeanFredericks,uhnonimouse
2019-06-19 01:14:03,0,False,0,@lberns3  miss you boyo hope you’re doing well 🤘,uhnonimouse
2019-06-19 01:09:50,1,False,0,"why am i so emotional, im so emotional",uhnonimouse
2019-06-18 14:50:14,1,False,0,listening to yeezus all morning got my head all the way fucked up,uhnonimouse
2019-06-17 21:43:54,4,False,0,"*looking at a bottle of coconut water* 

“what’s the nutrish in this bish”",uhnonimouse
2019-06-08 18:50:05,0,False,0,fridge damn near full of sparkling water im a happy lil boy,uhnonimouse
2019-06-08 16:05:06,0,False,0,got so high last night forgot i preordered the new @SANDYalexg album so now i get to be excited all over again aye,uhnonimouse
2019-06-08 15:45:26,1,False,0,hbd kanye you’re the greatest to ever do it thank you for everything 🙏,uhnonimouse
2019-06-07 01:10:33,0,False,0,"let me keep my destiny, written down in trusted ink",uhnonimouse
2019-06-01 01:07:49,0,False,0,sending love to my vb peeps stay safe ❤️🙏,uhnonimouse
2019-05-27 04:23:55,0,False,0,so listen y’all i don’t have time for twitter but like fuck w/ur boi 🤘,uhnonimouse
2019-05-26 02:43:30,4,False,0,fuck im 27,uhnonimouse
2019-05-20 22:05:24,0,False,0,finally copped the gucci  flip flops happy bday to me 😊,uhnonimouse
2019-05-18 14:38:46,2,False,0,currently in the swankiest nail salon colombus ohio has to offer 💅💅💅,uhnonimouse
2019-05-14 21:36:17,0,False,859,RT @cudyman: They say the club charging $20 at the door 🧽🧼 https://t.co/L2ZcAXBDDJ,uhnonimouse
2019-05-14 21:34:24,2,False,0,i really wish i could post the link to max taylor’s new music but not without bros go ahead 😈,uhnonimouse
2019-05-14 21:30:47,1,False,1,this dude @cudyman got all the hits otw sheesh so clean 🧼🧼🧼,uhnonimouse
2019-05-09 01:10:34,2,False,0,tolerance seriously too high 🙄,uhnonimouse
2019-05-05 19:19:34,2,False,0,happy anniversary to @_ndrsk0r &amp; @deer_Gwendolyn ❤️,uhnonimouse
2019-05-05 19:19:08,2,False,0,fucked up on a cinco de mayo,uhnonimouse
2019-04-28 23:21:41,0,False,0,fat dudes wearing skinny jeans and yeezys make me wanna never wear anything fresh ever again,uhnonimouse
2019-04-26 21:10:03,1,False,0,@xanax_princess_ dooo iitttt,uhnonimouse
2019-04-24 00:08:13,1,False,0,accidentally drunk at the tuesday baseball game lol,uhnonimouse
2019-04-20 17:42:31,3,False,0,come smoke w/me today 😎,uhnonimouse
2019-04-16 21:08:14,1,False,0,@slpyboy 😂😂😂,uhnonimouse
2019-04-16 21:08:04,0,False,2,RT @slpyboy: tattoos low key ugly (not johns tho),uhnonimouse
2019-04-10 21:43:33,0,False,0,please drop this with the 20 miles away vid 😩🤘✝️ @byouyachtclub https://t.co/hCi2hSmY0f,uhnonimouse
2019-04-06 14:36:41,1,False,0,everyday i have to remind myself that this shit is slowly going away and everyday can be a good day 🤘,uhnonimouse
2019-04-03 22:04:34,0,False,0,i guess ill just watch tv foreveerrr,uhnonimouse
2019-04-03 20:31:06,2,False,0,@slpyboy they’d be gone if i had some lonestars with me! 🤠,uhnonimouse
2019-04-03 20:16:11,5,False,0,my fridge is full of pbr n im on spring break who’s proud of me for not drinking it all yet 🤚,uhnonimouse
2019-03-29 17:18:34,1,False,0,@slpyboy just the worst,uhnonimouse
2019-03-26 00:50:59,1,False,1,refuse to listen to old town road cause lil tracy did it 10x better forever ago gtfohere with that,uhnonimouse
2019-03-25 21:58:11,1,False,0,@TF_Woo bro he said that....some shit only thugger can do,uhnonimouse
2019-03-22 21:40:43,1,False,0,@slpyboy *wipes away tears of joy*,uhnonimouse
2019-03-21 18:08:19,0,False,0,@lberns3 there’s a way to integrate those two things,uhnonimouse
2019-03-19 11:35:20,2,False,0,@lberns3 my booyyy!! congratulations dude what a moment 🤘🌈🔥😊,uhnonimouse
2019-03-16 16:06:19,1,False,0,happy st. paddy’s saturday 🍀🌈💰 https://t.co/GcAw0NAsgj,uhnonimouse
2019-03-15 21:23:58,1,False,0,literally forgot about stamps,uhnonimouse
2019-03-11 21:14:29,6,False,0,i haven’t done anything creative in a really long time but i want to change that,uhnonimouse
2019-03-04 06:35:01,2,False,1,https://t.co/zWHTVVvdi9,uhnonimouse
2019-03-03 06:18:10,4,False,0,vegas is ridiculous https://t.co/Ht1Nbg0QzJ,uhnonimouse
2019-02-28 22:26:28,2,False,0,matty c for president for life 🤘 https://t.co/Ln46zMmeAC,uhnonimouse
2019-02-25 19:46:28,0,False,1131,"RT @thehotelyear: Home, Like Noplace Is There is 5 years old today. Going to make a cake. https://t.co/bitagGCv6J",uhnonimouse
2019-02-23 04:22:38,2,False,0,i planted the seed i didn’t declare what would come out of the soil,uhnonimouse
2019-02-14 23:51:53,5,True,1,happy valentines to all my texas boys ☺️❤️,uhnonimouse
2019-02-12 21:30:55,0,False,0,helping people is not easy,uhnonimouse
2019-02-06 02:14:32,2,False,0,turn the state of the union over to buzz aldrin so he can tell everyone about the aliens living on the dark side of the moon 🌚,uhnonimouse
2019-02-01 21:35:00,0,False,0,"here’s an idea: what if, instead of all the semi-effective punitive driving measures we use, you just had to go liv… https://t.co/fibCa2XSNy",uhnonimouse
2019-01-25 22:08:23,0,False,1,RT @Walmart: @uhnonimouse 🥰❤,uhnonimouse
2019-01-25 20:33:17,8,False,0,at the walmart getting lesson plan supplies and i see an older couple picking out little debbie snacks together and… https://t.co/RzpemItAiC,uhnonimouse
2019-01-19 01:27:16,1,False,0,out here drivin my brand new mitsubishi porzingis,uhnonimouse
2019-01-11 22:21:34,1,False,0,@hartwanders that’s a must cop,uhnonimouse
2019-01-09 22:01:42,0,False,0,@SeanFredericks ❤️❤️❤️,uhnonimouse
2019-01-09 21:39:36,1,False,0,enter the dragon is on netflix @SeanFredericks,uhnonimouse
2019-01-07 22:05:06,1,False,0,honestly might be having one of the worst hair days of my life i look so wild 😂,uhnonimouse
2018-12-25 06:04:26,2,False,0,shout out to my day 1s who hit me up!,uhnonimouse
2018-12-24 18:36:24,3,False,0,i never get dms somebody dm me,uhnonimouse
2018-12-24 16:52:54,2,False,0,i forgot that being at home means that i can’t immediately get high when i wake up so this whole hangover thing is happening instead,uhnonimouse
2018-12-21 22:33:04,2,False,0,joe just said out loud “im gonna name my first child shelob”,uhnonimouse
2018-12-21 20:40:32,1,False,0,spending money like it time merry xmas capitalism 🤑,uhnonimouse
2018-12-14 03:15:59,2,False,0,all kanye all the time forever,uhnonimouse
2018-12-08 20:16:24,3,False,0,keep moving forward,uhnonimouse
2018-12-07 17:17:17,1,False,0,i don’t use spotify HA!,uhnonimouse
2018-12-01 00:00:55,0,False,0,don’t talk to me till sunday after i get through all this new music 😓🤘,uhnonimouse
2018-11-30 17:28:50,1,False,0,@slpyboy u still juul?,uhnonimouse
2018-11-29 18:48:13,1,False,0,going to target in the middle of the day is an experience,uhnonimouse
2018-11-22 23:33:39,0,False,0,this is my first time away from my parents for tgiving,uhnonimouse
2018-11-22 23:32:54,1,False,0,it’s thanksgiving im drunk lol,uhnonimouse
2018-11-22 15:55:13,0,False,0,@_ndrsk0r jess and i have been watching peaky blinders soooo like 5? 🤷‍♂️,uhnonimouse
2018-11-20 22:13:34,8,False,0,at school today we did a mile fun run and one of my students ran 5:55 so to maintain what we call “sight and sound… https://t.co/33MFfzvIeo,uhnonimouse
2018-11-20 22:08:56,2,False,0,@lberns3 @PardonMyTake @BarstoolBigCat @PFTCommenter please make a highlight reel,uhnonimouse
2018-11-20 22:06:11,1,False,0,@timpc9213 @slpyboy @AristocratAlex @xanax_princess_ @KingNutwell u know it’s all love all the time my boy boy 😘,uhnonimouse
2018-11-20 21:49:11,5,False,0,@timpc9213 @slpyboy @AristocratAlex @xanax_princess_ @KingNutwell im sorry i just gotta come to the defense of my g… https://t.co/DEIm2TH2Em,uhnonimouse
2018-11-19 17:37:56,2,False,0,it’s all perspective,uhnonimouse
2018-11-15 15:59:04,7,False,0,"it’s been a mental battle for me lately, yesterday i gave in but today im getting it back 🏔",uhnonimouse
2018-10-31 22:02:21,4,False,0,my phone has been on life support for like 2 months now so if you’ve texted me n i didn’t respond it’s not cause i… https://t.co/QTpCXuBEO0,uhnonimouse
2018-10-30 22:54:26,1,False,0,double up on your manners you won’t regret it,uhnonimouse
2018-10-26 20:46:52,6,False,0,jesus christ happy friday 😍 https://t.co/De8Nv3msAF,uhnonimouse
2018-10-22 21:30:01,4,True,1,i’ve said it before but i’ll say it again for u stubborn mafks out there if you aren’t painting your nails ur behind 😂,uhnonimouse
2018-10-14 21:16:34,2,False,0,im about to do laundry ☹️ @olbill47,uhnonimouse
2018-10-13 18:06:20,1,False,0,also i had deep fried oreos last night and that was super good too,uhnonimouse
2018-10-13 18:06:04,2,False,0,mediterranean food is so good,uhnonimouse
2018-10-10 04:43:17,0,False,0,https://t.co/AUKSqPAm2O,uhnonimouse
2018-10-08 21:01:05,1,True,1,everybody check this out! super cool art/music from a super cool friend 🤘 https://t.co/g5gFIBE2dy,uhnonimouse
2018-10-03 22:07:10,1,False,0,i am very good at awkward daps,uhnonimouse
2018-09-26 22:17:26,4,False,0,taking bong rips in a white button up is my new way to get hype,uhnonimouse
2018-09-26 22:13:14,1,False,0,@slpyboy the hottest collab of 2018 is otw 👀,uhnonimouse
2018-09-25 23:55:59,0,False,0,you got ur yeezys on to shop at h&amp;m lol,uhnonimouse
2018-09-25 00:58:24,2,False,0,im like a super emotional person jeez,uhnonimouse
2018-09-25 00:56:11,4,False,0,just wanna take a second to tell all of my friends how much i fuckin love you guys im like about to cry just thinki… https://t.co/1tqqFjdl0q,uhnonimouse
2018-09-22 16:07:31,0,False,0,today might be kinda wild stay tuned,uhnonimouse
2018-09-19 22:01:46,1,False,0,step outside the system,uhnonimouse
2018-09-15 18:11:07,4,False,0,🗜🥟🗺🖼🚰🍥🏚🛸🛴🚂,uhnonimouse
2018-09-15 18:10:28,1,False,0,last night me n joe delved into the emoji dictionary and there are some awesome ones let me tell you,uhnonimouse
2018-09-15 18:09:53,5,False,0,very excited for faul tomorrow 🤘,uhnonimouse
2018-09-15 02:42:33,3,False,0,i need a how it’s made episode about baby carrots god damn,uhnonimouse
2018-09-14 18:37:03,2,False,0,"@hartwanders 😂😂😂 definitely feel that, do what you must but regardless r.i.p to mr. bourdain",uhnonimouse
2018-09-11 23:42:55,3,False,0,about to be living on kamino the next couple days 🌧 ☔️ 🌧,uhnonimouse
2018-08-30 18:35:16,1,False,0,i love cranberry juice,uhnonimouse
2018-08-29 12:26:20,0,False,0,@xanax_princess_ im ready 😈,uhnonimouse
2018-08-24 17:11:05,2,False,0,i found out yesterday that he doesn’t like hot dogs,uhnonimouse
2018-08-24 17:10:46,4,False,0,i found out today that my cat likes cheetos,uhnonimouse
2018-08-23 13:24:56,3,False,0,time to get after it 🤘,uhnonimouse
2018-08-20 13:32:13,2,False,0,seriously such good music and art and friends omg 😩🙏🤘🤘🤘,uhnonimouse
2018-08-20 13:29:08,3,False,0,https://t.co/S1XGBxwYjK this is so dope and two of my best friends made it which is even doper! everybody check it… https://t.co/e0btSEkW2Q,uhnonimouse
2018-08-16 21:30:04,1,False,0,r.i.p Aretha Franklin 🕊 hearing you sing at the inauguration of President Obama is an experience i will never forget; thank you 🙏,uhnonimouse
2018-08-11 17:30:57,3,False,0,when you type dumbo into ur phone the elephant emoji comes up,uhnonimouse
2018-08-06 13:54:37,2,False,0,time to have a productive day! yea!,uhnonimouse
2018-08-02 22:17:09,1,False,0,ive been rained on like 4 separate times today,uhnonimouse
