text,user,date,fav_count,retweet_count,retweet
@tomdelonge No 🧢,slpyboy,2022-06-16 14:14:39,0,0,False
Balder and hotter than ever,slpyboy,2022-06-15 19:05:20,2,0,False
Cap,slpyboy,2022-06-15 06:50:41,0,0,False
RT @charleyhorseatx: We're playing @HotelVegasATX tonight at 9pm yall 🤠 https://t.co/XkvSVgyy3t,slpyboy,2022-06-15 06:47:46,0,3,False
Charley Horse “Summer” EP is out today. This shit is so sick you better stream it.,slpyboy,2022-05-27 14:04:54,6,0,False
"RT @charleyhorseatx: Hey y’all, our Summer EP is out tomorrow on all streaming platforms hehe",slpyboy,2022-05-26 16:57:40,0,1,False
“I’m a big stepper/ I had one sip of Dr Pepper/ and it changed my life forever”- Kendrick,slpyboy,2022-05-18 20:07:45,2,0,False
RT @charleyhorseatx: Next up: 💎Locket💜 https://t.co/wMypMy1rJ3,slpyboy,2022-05-18 00:55:35,0,1,False
"RT @charleyhorseatx: Here’s a sneak peak at the first track off our upcoming SUMMER EP⛱

✨Shine☀️

Out on all streaming platforms 5/27🍻 

#…",slpyboy,2022-05-18 00:55:33,0,1,False
"RT @charleyhorseatx: Summer EP out 5/27 on all streaming platforms!

#charleyhorse #summer #newmusic #newrelease #powerpop #alternativerock…",slpyboy,2022-05-10 17:59:14,0,2,False
This Charley Horse EP got me feeling like Babu Frik 🥵,slpyboy,2022-05-06 21:28:53,3,0,False
RT @charleyhorseatx: Oh yeah go stream Our song Exercise on all streaming platforms https://t.co/IGYxRyIYeW,slpyboy,2022-04-05 20:07:18,0,1,False
@franklez @Halo_VFX Where is the hairy chin ball tho,slpyboy,2022-03-28 21:00:34,0,0,False
Listen to our new band plz https://t.co/kXjftOPvTH,slpyboy,2022-02-28 19:31:52,3,0,False
"@therealjuicyj Beautiful, merry Christmas mane &lt;3",slpyboy,2021-12-25 06:00:13,1,0,False
@therealjuicyj And D8,slpyboy,2021-12-25 05:33:20,1,0,False
@neiltyson Shut the fuck up,slpyboy,2021-12-25 05:29:04,0,0,False
@jpegmafia Shockerrrr,slpyboy,2021-12-25 04:39:16,0,0,False
@LiveNation D’ fuq?,slpyboy,2021-12-10 15:15:12,0,0,False
Chief Keef is only 26 https://t.co/FiWmy4YBRe,slpyboy,2021-11-13 06:49:59,1,0,False
“Did you bring the  CHRISTFUCKER joint over?”- my girlfriend @portrayalof,slpyboy,2021-11-13 06:31:46,1,0,False
RT @stereogum: Stream Portrayal Of Guilt (@portrayalof)'s wholesome new album 'CHRISTFUCKER' https://t.co/oHUZWAUGuM https://t.co/WLZxpDUFv8,slpyboy,2021-11-05 21:49:40,0,8,False
@Brav @MaxHoberman Thanks for making this Bravo. Great questions/interview and host skill set on display as well 😍,slpyboy,2021-11-05 21:09:01,3,0,False
@thespiritoftheb @Fender 🔥🔥🔥,slpyboy,2021-10-29 18:49:07,0,0,False
@Isaac_Hannaford 🔥🔥🔥,slpyboy,2021-10-11 21:34:57,1,0,False
All of my friends are fake gamers,slpyboy,2021-10-08 21:55:28,2,0,False
@FletchUH @HiddenXperia Nice. AVA cover next? Lol,slpyboy,2021-09-15 20:32:18,0,0,False
@MartyTheElder Legendary,slpyboy,2021-09-10 22:45:14,0,0,False
@the_bodweiser @PacSwim4 YOOO I just saw this…incredible,slpyboy,2021-08-18 00:39:46,1,0,False
Finally found my vax card,slpyboy,2021-08-10 21:34:12,1,0,False
Everything I love takes 4-6 years to come out,slpyboy,2021-08-06 21:41:12,0,0,False
@Halo plz,slpyboy,2021-08-06 21:40:58,0,0,False
@kanyewest plz,slpyboy,2021-08-06 21:39:41,0,0,False
They got the GarageBand drums in #HaloInfinite lmao,slpyboy,2021-07-30 22:45:23,2,0,False
"@ske7ch People needa get a job man, y’all are doing just fine thanks for letting us play early",slpyboy,2021-07-29 21:19:33,1,0,False
@NoContextBrits I would demolish that,slpyboy,2021-07-27 22:56:19,0,0,False
"@Avid_____ @KevinKoolxHalo Not complaining, just being real. So much $ and time in dev they should not preview the… https://t.co/FZRTq7RGXu",slpyboy,2021-07-24 05:49:30,0,0,False
@KevinKoolxHalo Am I alone in that I may not even play it if invited? Idk if I want my first touch on a game ive be… https://t.co/yJ4ak0AS1c,slpyboy,2021-07-24 02:40:37,0,0,False
@_ThePrimordial Air conditioning &amp; swimming pools,slpyboy,2021-07-22 01:30:29,0,0,False
@gothamcityrap Monster 😅,slpyboy,2021-07-21 01:10:12,0,0,False
@xanax_princess_ That’s my favorite Xanax princess album,slpyboy,2021-07-15 18:29:32,1,0,False
Human chimeras,slpyboy,2021-07-14 21:00:59,1,0,False
@Xbox Lol…ok,slpyboy,2021-07-09 22:14:42,0,0,False
I voted for S. VETTEL as #F1DriveroftheDay. Make your vote here: https://t.co/sOFmKvkvB8 https://t.co/afAlktE3PH #,slpyboy,2021-07-04 14:15:41,3,0,False
@LEGIQN Oh let’s fuggin go,slpyboy,2021-06-25 19:42:03,0,0,False
@TimJDillon Plz tell me this was not in Texas,slpyboy,2021-05-11 20:51:44,0,0,False
@UberNick_ @FatRatlol @FletchUH,slpyboy,2021-04-22 23:23:55,0,0,False
"RT @thespiritoftheb: ENTERTAINMENT, DEATH is officially out today. don’t want to be too earnest here or too “mysterious” .. let’s see ... t…",slpyboy,2021-04-09 16:56:04,0,68,False
@AndrewYang Loudpack?,slpyboy,2021-04-07 22:33:52,1,0,False
@AristocratAlex THANK YOU,slpyboy,2021-03-31 15:11:22,2,0,False
Straight up fuck Monkee,slpyboy,2021-03-27 15:56:01,0,0,False
I’m #TeamGodzilla for life! I can’t wait to see @GodzillaVsKong. Which team are you on? Click below to choose your… https://t.co/x3ZY3AWKvh,slpyboy,2021-03-27 15:54:54,2,0,False
The brewery im at just played dontgetit by lil Wayne in it’s entirety,slpyboy,2021-03-06 23:43:21,2,0,False
If you’re a musician and you have a patreon you’re going to hell,slpyboy,2021-03-01 23:36:52,1,0,False
@superhumman1234 Whoop whoop,slpyboy,2021-02-17 19:27:42,0,0,False
@UberNick_ Yo yum,slpyboy,2021-02-17 19:27:18,1,0,False
@KidCudi LOTR????,slpyboy,2021-01-23 17:25:46,0,0,False
Chief Keef is only 25,slpyboy,2021-01-18 00:56:57,1,0,False
They gotta put some fuckin vitamins in these seltzers man,slpyboy,2021-01-18 00:50:59,0,0,False
@russellcrowe Russell that movie is fuckin fire I feel you,slpyboy,2021-01-17 15:48:14,1,0,False
"@MayorAdler If you can’t follow your own rules, you gotta resign dawg ✌️",slpyboy,2020-12-28 17:27:57,8,0,False
I comment on Tom Delonges IG like he is an old friend,slpyboy,2020-12-27 02:28:49,3,0,False
@jennylewis Thank you so much 😭,slpyboy,2020-12-24 19:58:34,2,0,False
@xanax_princess_ @annabanana4128 Me either it’ll be perfect,slpyboy,2020-12-23 03:51:24,1,0,False
@annabanana4128 Plzzzzzzzz with the both of yas @xanax_princess_,slpyboy,2020-12-23 03:46:59,1,0,False
Wish I could sing like @annabanana4128,slpyboy,2020-12-23 03:45:04,2,2,True
@SpectralChaos_ @mariojudah_ Die Very Lit,slpyboy,2020-12-07 15:58:20,1,0,False
https://t.co/WE0I2eDCkl,slpyboy,2020-12-03 21:04:20,3,0,False
@xanax_princess_ @StephenKing Nothing but love for the King but the adaptation looks very lacking :(,slpyboy,2020-11-28 17:29:10,1,0,False
Only vaccine I’m poppin is Sputnik V boiiiii,slpyboy,2020-11-28 15:34:05,2,0,False
@StephenKing That shit looks like a goddam disgrace,slpyboy,2020-11-27 17:25:07,0,0,False
Me waiting for Carti to drop https://t.co/RsFBmCHlIk,slpyboy,2020-11-26 00:15:20,0,0,False
@AristocratAlex @notVYDA made my day LMFAO,slpyboy,2020-11-13 16:22:00,1,0,False
RT @vincestaples: I wonder if Corn Pop proud of Joe,slpyboy,2020-11-08 06:22:23,0,1012,False
@FreddieDredd Congrats Freddie!,slpyboy,2020-11-07 17:34:28,0,0,False
RT @TimJDillon: Getting angry because you don’t like the guest on a podcast is genuinely the most privileged thing I can imagine. Ignoring…,slpyboy,2020-11-01 04:22:12,0,2443,False
RT @portrayalof: https://t.co/Zw281gj9KK,slpyboy,2020-10-27 14:49:48,0,19,False
Idk what to do with this info,slpyboy,2020-10-14 15:03:03,2,0,False
Zoomers don’t have Guitar hero or car commercials (don’t watch tv) so their exposure to classic rock is non existent,slpyboy,2020-10-14 15:02:33,4,0,False
Is PS3 still your favorite @therealjuicyj? Did you get a PS4 or are you still playing PS3? Is PS5 not even a possibility in ur mind?,slpyboy,2020-10-13 15:20:00,4,0,False
@imwelyn Congrats man. Seen you excel at everything you ever tried to do since I met you in Fred. Mad respect. Love… https://t.co/tZBiHUWt4q,slpyboy,2020-09-30 22:31:38,1,0,False
Madeintokyo is forever underrated,slpyboy,2020-09-30 20:51:55,1,0,False
@KyleKulinski Weed is pretty tight it can make you believe some ridiculous things,slpyboy,2020-09-30 03:51:55,0,0,False
@AristocratAlex @jackies_backie 😂😂😂😂,slpyboy,2020-09-29 02:11:54,0,0,False
@jackies_backie @AristocratAlex,slpyboy,2020-09-29 01:32:21,1,0,False
Who needs a job and wants to move to Austin lmao,slpyboy,2020-09-23 16:43:43,4,0,False
@FreddieDredd Hbd Freddie,slpyboy,2020-09-19 17:08:35,0,0,False
@TheoVon Short people are so gross bro,slpyboy,2020-09-19 12:30:24,0,0,False
"@kanyewest Working on my first real project in 4 years, any advice??",slpyboy,2020-09-16 17:34:17,0,0,False
@AristocratAlex How do you like the new big Sean album,slpyboy,2020-09-05 18:08:39,1,0,False
@therealjuicyj bro this happened on jackbox tonight lmaooooo https://t.co/xnzbXjMofr,slpyboy,2020-08-30 04:42:56,0,0,False
@tomdelonge @TTSAcademy Doesn’t matter Tom you’re the fuckin catalyst. Truly. Love to you in this strange year.,slpyboy,2020-08-23 02:13:52,0,0,False
@343Postums Halo Wars 2 is the GOAT,slpyboy,2020-08-23 00:08:20,0,0,False
Dude on the ghost show asked the ghost “are you unhappy they shot you in the face?” Lmaoooo,slpyboy,2020-08-21 20:43:03,2,0,False
@kanyewest Bro you can’t eat fast food every day,slpyboy,2020-08-19 14:27:58,1,0,False
@JoeBudden Twice in college,slpyboy,2020-08-15 15:48:06,0,0,False
Off world materials,slpyboy,2020-08-14 15:07:09,0,0,False
@General86967319 @3YearLetterman @FortniteGame Silence Craig,slpyboy,2020-08-13 12:47:18,0,0,False
@LeenaVanD Yes,slpyboy,2020-08-09 13:54:59,0,0,False
@NickSwagyPYoung Facts 🔥,slpyboy,2020-08-09 02:51:20,1,0,False
@LisseteDelRio Cigarettes &gt;&gt;&gt;&gt;&gt; a blunt with a fuckin crutch in it,slpyboy,2020-08-05 13:32:46,0,0,False
@xanax_princess_ That shit still has me rattled,slpyboy,2020-08-04 12:55:12,0,0,False
RT @PopMech: Bombshell: The government’s once-clandestine UFO program will reveal findings on unexplained materials and crashes.  https://t…,slpyboy,2020-07-28 04:25:17,0,710,False
@shakebybladee Ever heard of octaves m8?,slpyboy,2020-07-28 01:27:26,2,0,False
@hooded_defender @hookscourt https://t.co/fGsyLJr2sQ,slpyboy,2020-07-26 15:55:43,0,0,False
@Xbox Actually I have the worlds highest KD ratio,slpyboy,2020-07-25 12:51:31,2,0,False
@hookscourt So worth the wait omg 🔥🔥🔥,slpyboy,2020-07-23 22:29:44,0,0,False
@AndrewYang Shit bangs,slpyboy,2020-07-21 01:22:54,1,0,False
@benshapiro Oh you big dumb huh,slpyboy,2020-07-18 23:19:42,0,0,False
@UberNick_ Bet,slpyboy,2020-07-18 23:01:33,0,0,False
RT @darkskinmanson: My Twitter is exclusively for negativity,slpyboy,2020-07-17 03:30:21,0,921,False
"@HossSauced High ground for arena, avalanche for BTB",slpyboy,2020-07-16 19:16:14,2,0,False
@eternalchamp_ @AOC You literally broke ur legs and downed urself yesterday when we had the high ground bro she’s better than you,slpyboy,2020-07-15 16:37:47,3,0,False
Making a spiderland cover album. Never listened to it.,slpyboy,2020-07-14 14:17:34,0,0,False
@AOC What’s your Warzone KD tho,slpyboy,2020-07-14 13:05:48,1,0,False
"RT @tastymask: new music here https://t.co/845Xrg79rz
the goin' nowheres ain't goin' nowhere
""curse rotted record""
buzzards or blue birds?…",slpyboy,2020-07-07 15:57:23,0,19,False
Kimoji just shut down the App Store,slpyboy,2020-06-30 14:54:00,0,0,False
@kanyewest Ily,slpyboy,2020-06-30 04:30:00,0,0,False
@the_bodweiser @PacSwim4 AHHHHHHHHHHHJJJJ,slpyboy,2020-06-24 15:33:40,1,0,False
@FreddieDredd Been waiting for this,slpyboy,2020-06-23 16:11:18,1,0,False
"Either remove crouch and prone from the game altogether to stop drop shots, let us fight in the clouds per la… https://t.co/wQwfI3bcLZ",slpyboy,2020-06-22 13:52:51,1,0,False
Yo @Activision y’all lagged me out 4 seconds after I got a Warzone dub and I didn’t sleep a fucking wink cuz of it.… https://t.co/VNpNgpSbQA,slpyboy,2020-06-22 13:51:12,3,0,False
@xanax_princess_ Eff brand new but 😘😘😘😘,slpyboy,2020-06-15 00:53:58,1,0,False
Cherish those in ur life like u cherished whoever burnt you an awful bootleg of mark tom and Travis show in high school,slpyboy,2020-06-14 20:59:52,6,0,False
@RL_Stine @disneyplus Facts,slpyboy,2020-06-14 04:07:34,0,0,False
@halo @HaloSupport yo y’all put my girlfriend on the wrong team and I’m legally obligated to halo infinite info now,slpyboy,2020-05-29 01:28:01,1,0,False
RT @RJSzczerba: This is simply 180 seconds of pure fun 👍🏆🏀 https://t.co/iHjb6160jw,slpyboy,2020-05-27 12:12:43,0,101,False
Rippintheheadiechron,slpyboy,2020-05-27 01:23:21,1,0,False
@UberNick_ Ain’t tryna whine or be negative but 3 levels as the Chief since 2012 is just sad 😔,slpyboy,2020-05-24 17:08:30,50,0,False
One piece of honey wheat bread will cure any type of nausea,slpyboy,2020-05-24 14:14:25,0,0,False
@therealjuicyj I just want you to reflect on how influential you are,slpyboy,2020-05-24 03:57:45,3,0,False
What’s scarier,slpyboy,2020-05-23 03:59:01,0,0,False
The ocean is scarier than death,slpyboy,2020-05-23 03:58:50,1,0,False
@briantylercohen Hmmmm has this lady ever heard of anxiety??,slpyboy,2020-05-22 15:58:45,0,0,False
Don’t get too close I need that six feet,slpyboy,2020-05-21 16:53:55,1,0,False
@AristocratAlex I’m a Lana simp,slpyboy,2020-05-21 16:51:31,1,0,False
@AristocratAlex Bad and wrong take,slpyboy,2020-05-21 16:44:21,1,0,False
"Anakin, if one is to understand the great mystery, one must study all its aspects, not just the dogmatic narrow view of the hardcore kids.",slpyboy,2020-05-20 20:39:53,2,0,False
@RealHorseHead Real,slpyboy,2020-05-20 02:46:39,0,0,False
@xanax_princess_ Yea you do,slpyboy,2020-05-19 23:15:22,1,0,False
“Mex-ee-co”- Future,slpyboy,2020-05-18 14:18:42,1,0,False
https://t.co/XaoSsLeudn,slpyboy,2020-05-18 14:17:25,3,0,False
They had this in the grocery store w signs up not to touch it https://t.co/vEQFQIRQW3,slpyboy,2020-05-18 04:01:56,4,0,False
@NEDARBNAGROM Yoooooooo,slpyboy,2020-05-17 16:49:57,0,0,False
AVA changed the stock “rock” phone ringtone genre forever,slpyboy,2020-05-15 15:19:18,5,0,False
RT @slpyboy: I have never had wetter coughs,slpyboy,2020-05-14 11:34:22,0,1,False
https://t.co/XEWzwvtRFY,slpyboy,2020-05-09 20:24:59,3,0,False
@audiotreemusic Got @meth_band @portrayalof and @VEINBAND on the bill,slpyboy,2020-05-07 15:37:30,1,0,False
Hitting a show with my homies this wknd aka queuing up 3 @audiotreemusic sessions back to back while we stand in th… https://t.co/hEJ9MrDrsr,slpyboy,2020-05-07 14:43:09,4,0,False
@xanax_princess_ Let’s just mail shit to each other and call ourselves the postal service,slpyboy,2020-05-05 17:16:10,1,0,False
"RT @ColumbiaRecords: YOGA // 645AR
https://t.co/Pa2ktRsqZ9 https://t.co/0jMbjRlJ5J",slpyboy,2020-05-05 15:44:01,0,669,False
https://t.co/2PSeDsC7Ur,slpyboy,2020-05-05 15:32:26,3,1,False
Best community online is Carti YouTube comments https://t.co/dP1UWvib2g,slpyboy,2020-05-02 16:49:49,2,0,False
Making a lil Wayne cover album,slpyboy,2020-05-01 23:00:21,4,0,False
RT @willforthrill: Tom DeLonge every time UFOs are back in the news https://t.co/EQhVDdCWlV,slpyboy,2020-04-28 08:45:29,0,203,False
@betsy_dunn Fuggin legendary,slpyboy,2020-04-22 13:06:37,2,0,False
"RT @slpyboy: BLUE DREAM AND QUARANTINE BY CLOAKING AKA ME.

Tomorrow. 12 tracks. Special thanks to graham Hancock and juicy j https://t.co/…",slpyboy,2020-04-21 17:18:31,0,3,True
"BLUE DREAM AND QUARANTINE BY CLOAKING AKA ME.

Tomorrow. 12 tracks. Special thanks to graham Hancock and juicy j https://t.co/G4O4J5n41x",slpyboy,2020-04-19 23:32:34,3,3,True
@uhnonimouse @xanax_princess_ Copy that,slpyboy,2020-04-19 00:19:48,0,0,False
@uhnonimouse WHAT,slpyboy,2020-04-18 19:16:13,1,0,False
@nmeyersohn Fake news,slpyboy,2020-04-18 17:41:48,0,0,False
@NEDARBNAGROM Yea it’s fun but mid compared to O.G. COD 4,slpyboy,2020-04-16 03:22:12,8,0,False
RT @uhnonimouse: hey @Activision can y’all make it so you can land on the words in warzone n duke it out above the clouds?? k thnx copy,slpyboy,2020-04-15 23:22:50,0,1,False
RT @3YearLetterman: One American standing behind another. Very powerful. https://t.co/iFN81PCKiz,slpyboy,2020-04-14 15:41:36,0,600,False
"@theneedledrop “You were wrongggg
When you saiiiiid..... 
얼마나 기다려야
또 몇 밤을 더 새워야”",slpyboy,2020-04-14 02:59:35,0,0,False
holo world,slpyboy,2020-04-11 04:14:57,2,0,False
RT @tastymask: https://t.co/1YEL7mRvXn,slpyboy,2020-04-10 04:35:09,0,71,False
@AristocratAlex 😎,slpyboy,2020-04-04 23:30:04,0,0,False
This Tweet from @slpyboy has been withheld in response to a report from the copyright holder. Learn more.,slpyboy,2020-04-04 23:19:17,8,2,True
@AristocratAlex Got till July now what’s the rush lolol,slpyboy,2020-04-04 20:39:51,1,0,False
@xanax_princess_ Let’s FaceTime sometime,slpyboy,2020-04-04 00:19:36,2,0,False
@uhnonimouse Le game,slpyboy,2020-04-01 18:57:18,1,0,False
@XXL @uhnonimouse,slpyboy,2020-04-01 15:56:05,0,0,False
RT @talktometay: Bomboclaat: https://t.co/gAzkRfkaUV,slpyboy,2020-03-29 11:25:41,0,12997,False
"RT @xanax_princess_: started writing a lil - ""the exponential curve is cool as shit"" https://t.co/PMt8eIw9IV",slpyboy,2020-03-26 23:25:39,0,2,False
@uhnonimouse Fuq I woulda bought a pair off u if u wanted lol,slpyboy,2020-03-25 18:32:25,0,0,False
@uhnonimouse What size do you wear,slpyboy,2020-03-25 16:19:48,0,0,False
I have never had wetter coughs,slpyboy,2020-03-25 09:34:43,2,1,False
@RL_Stine Did you ever feel trapped writing for kids/young adults or has that always given you the greatest joy when it comes to writing?,slpyboy,2020-03-24 19:10:29,0,0,False
@WAVVES How dare you be successful. Ur supposed to drink shitty beer and live in squalor and be a miserable fuck fo… https://t.co/mR53SxnmHj,slpyboy,2020-03-24 18:36:29,3,0,False
@uhnonimouse I got bad news for you,slpyboy,2020-03-24 17:24:57,1,0,False
@uhnonimouse Copy,slpyboy,2020-03-24 17:24:32,1,0,False
RT @BIGBABYSCUMBAG: celebrity drugs be hittin so different,slpyboy,2020-03-24 00:04:45,0,81,False
@TheSimms @uhnonimouse,slpyboy,2020-03-23 23:30:19,2,0,False
@Xbox Dead space,slpyboy,2020-03-22 18:17:37,1,0,False
@tomdelonge Fax,slpyboy,2020-03-21 14:26:53,1,0,False
@SupremeDreams_1 @PacSwim4,slpyboy,2020-03-13 19:44:00,0,0,False
@ScottFisherFOX7 Thanks Scott!,slpyboy,2020-03-09 18:52:14,1,0,False
People mad at Uzi co opting queer culture then saying problematic shit. I get that. But what about the blatant zune… https://t.co/MFfVY7UCUK,slpyboy,2020-03-09 15:38:58,2,0,False
As bob marley once said: headquarters located,slpyboy,2020-03-07 18:16:38,0,0,False
@xanax_princess_ TGOD BRO!!,slpyboy,2020-03-05 02:14:22,1,0,False
Joe Biden uses this shit as dipping sauce https://t.co/zPnR7ImsH7,slpyboy,2020-03-03 16:04:26,5,0,False
@AristocratAlex https://t.co/Rgrhy6vuyN,slpyboy,2020-02-26 20:44:35,0,0,False
@KanyePodcast Lift yourself,slpyboy,2020-02-26 20:17:48,0,0,False
Lights on Paper.... https://t.co/Ns0zwdIypj,slpyboy,2020-02-26 15:34:36,1,0,False
Best song on TLOP is FML,slpyboy,2020-02-26 15:33:09,0,0,False
@chiccfilYE Yeezus forever,slpyboy,2020-02-21 23:15:28,1,0,False
@3YearLetterman Facts,slpyboy,2020-02-21 23:14:55,0,0,False
@xanax_princess_ ❤️❤️❤️❤️❤️❤️🔥🔥🔥🔥🔥🔥💯💯💯💯💯💯,slpyboy,2020-02-21 19:17:24,2,0,False
@BernieSanders @JoeBiden @PeteButtigieg yo y’all gonna bring back mango juul pods if u win or nah?,slpyboy,2020-02-21 18:01:52,0,0,False
Couches couches couches couches which one should I pick,slpyboy,2020-02-21 17:09:15,0,0,False
Count your blessings &gt; sunbather,slpyboy,2020-02-20 17:37:56,1,0,False
@pitchfork @the1975 but can you cancel the man who cancels himself?!?!,slpyboy,2020-02-19 21:36:14,9,0,False
@uhnonimouse I never seen Ollie and Bernie in the same room tho 🤔,slpyboy,2020-02-19 20:55:03,0,0,False
"me: we will never sleep cuz sleep is for the weak, no we will never rest till we're all fucking dead

coworker: did… https://t.co/0PjlfkHA5O",slpyboy,2020-02-19 20:31:17,4,0,False
@Ninja I think ninja has a very pertinent message for Chris @ChriMoulto @PacSwim4,slpyboy,2020-02-19 00:02:46,0,0,False
"RT @portrayalof: P.O.G. / Slow Fire Pistol split 7"" out now on @rfcrecords.

""THE END OF MAN WILL BRING PEACE TO THIS EARTH""

Order the 7"":…",slpyboy,2020-02-19 00:00:55,0,41,False
@KanyePodcast Getting yeezus CD on my lunch break day it came out only to realize my 1997 Jeep didn’t have a fuckin… https://t.co/gvqIZIekKX,slpyboy,2020-02-17 16:34:10,5,1,False
My favorite part about smoking cigarettes was the smoke,slpyboy,2020-02-12 16:32:34,1,0,False
@elonmusk Welcome to Texas bruv,slpyboy,2020-02-07 23:40:54,1,0,False
RT @JudahHex: Soulja Boy when the robbers broke into his crib https://t.co/4r06U7SEYC,slpyboy,2020-02-07 03:54:50,0,32257,False
"RT @PigsAndPlans: 🍿@kennybeats and @denzelcurry just dropped an incredible 20-minute animated short soundtracked by brand new music. 

Watc…",slpyboy,2020-02-06 19:58:22,0,173,False
RT @conspiraboomers: https://t.co/2gYKRvnZS7,slpyboy,2020-02-03 13:19:26,0,50,False
Copped some Six Flags tickets at the plumbing company party raffle last night 🔥🔥🔥,slpyboy,2020-02-02 15:06:44,3,0,False
"RT @thespiritoftheb: hiii my record's out today. it's on spotify, apple music, etc. but i'm going to post the link to ol' reliable bandcamp…",slpyboy,2020-01-31 16:59:25,0,33,False
@AndrewYang Hook me up fam,slpyboy,2020-01-31 15:52:01,0,0,False
@suplexthebrick Pull up next time ur in Austin friend. Best of luck with the power metal thing,slpyboy,2020-01-30 20:56:25,0,0,False
@timpc9213 Fuck :/,slpyboy,2020-01-30 20:54:48,1,0,False
@zmnhn Come to Texas homie. Lol psych. No hate man. I got a big mouth.,slpyboy,2020-01-30 20:44:49,0,0,False
All the best. Love and light.,slpyboy,2020-01-30 20:41:26,1,0,False
This was 5 years ago y’all weird as fuck,slpyboy,2020-01-30 20:41:11,1,0,False
RT @madflavor: Its a beautiful day to be Alive.........don't ever take that for granted!,slpyboy,2020-01-27 16:34:40,0,2414,False
Biggest inspo is the new lil b song,slpyboy,2020-01-25 19:48:16,2,0,False
The details of my life are quite inconsequential,slpyboy,2020-01-24 23:08:06,2,0,False
"RT @BIGBABYSCUMBAG: Wiz, Juicy J, &amp; Curen$y really had the whole world drinking Bombay gin lol",slpyboy,2020-01-24 20:00:16,0,211,False
COUNTER STRIKE AT THE CAFE IM LOGGING OFF,slpyboy,2020-01-23 16:27:27,0,0,False
@basement_dudes This bot needs to go @timpc9213,slpyboy,2020-01-22 20:44:53,3,0,False
Belvita is just IRL lembas bread,slpyboy,2020-01-20 15:34:34,1,0,False
RT @KanyePodcast: Hold My Liquor illustrated https://t.co/it2EKQQduo,slpyboy,2020-01-18 19:54:26,0,25,False
Not eating until they give 645 his account back 😤😤😤😤,slpyboy,2020-01-17 19:55:27,1,0,False
RT @conspiraboomers: https://t.co/QYgnZG7aAw,slpyboy,2020-01-16 15:53:57,0,356,False
If you post on facebook I don’t trust you straight up,slpyboy,2020-01-16 15:46:22,4,3,False
